ace,9788017.927576544,644,77,2010-05-26 23:38:08,-15,23,0,2,True,1,40,4,0,,-1,,4022,19,1858,0.0010720897460694647,19.66,42,0,6,15,8.611501326733114,235,2009-04-24,2011-12-21,12,https://github.com/apache/ace
myfaces-trinidad,3509566.0565843736,1467,18,2017-08-18 08:18:09,-321,10,0,2,True,0,155,2,1,,-1,,48502,189,5811,0.06274220335855324,317.59,13,2,34,67,21.008669086097356,334,2006-03-08,2007-04-22,12,https://github.com/apache/myfaces-trinidad
Twill,4559486.354592591,918,205,2016-07-29 07:00:06,23,71,2,1,False,-3,73,23,0,,-1,,25856,50,345,0.008817939946788294,35.73,4,0,0,0,1.7449995884434932,85,2013-11-14,2016-06-15,12,https://github.com/apache/Twill
Unomi,46596848.02503785,466,667,2015-11-24 08:00:05,77,125,5,4,False,-8,62,19,436,,83155,,85424,250,2788,0.012532208948231436,18.94,41,0,3,7,5.185333200119892,156,2015-10-05,2019-02-20,12,https://github.com/apache/Unomi
Usergrid,6037019.775566318,1904,2416,2013-11-05 08:00:14,-241,430,71,3,True,-4,134,50,0,,0,,67503,950,10237,0.0009125395977004002,31.89,32,1,24,45,34.117849640114336,184,2013-10-03,2015-08-19,12,https://github.com/apache/Usergrid
VCL,21095761.69957851,899,42,2017-10-17 07:00:08,-180,20,0,2,False,1,54,3,0,,-1,,26424,14,2853,0.04687656171914043,0.0,22,3,13,52,18.33068556764023,380,2008-10-06,2012-06-20,12,https://github.com/apache/VCL
VXQuery,14976894.828093171,268,73,2015-03-17 07:00:06,-151,33,0,3,True,1,27,6,0,,-1,,79696,111,1659,0.010792778649921507,39.18,16,9,2,26,24.185124286681496,355,2009-07-06,2014-07-16,12,https://github.com/apache/VXQuery
Whirr,2167756.2674780684,2192,246,2010-08-12 03:32:41,-39,60,1,2,True,0,85,3,0,,-1,,38749,551,237,0.02645930115128257,66.94,3,0,0,0,11.487964989059082,66,2010-05-11,2011-08-17,12,https://github.com/apache/Whirr
brpc,4524061.065319865,3998,36335,2017-09-04 09:28:47,-25,3935,42,1,False,18,413,95,569,,68077,,78090,1189,2067,0.0,40.3,3,8,16,54,10.599798950072602,1089,2018-11-13,2022-12-22,12,https://github.com/apache/brpc
logging-log4cxx,570062.2258064516,0,651,2017-04-09 07:00:07,103,121,0,2,False,1,4,1,0,,-1,,6378,340,2279,0.0,41.7,29,1,1,7,5.116512380865521,263,2004-01-31,2005-01-11,12,https://github.com/apache/logging-log4cxx
logging-log4net,207890.46666666667,0,1991,2017-04-26 07:00:06,48,319,0,2,False,-1,7,4,150,,17319,,26355,146,2426,0.0,19.21,19,0,4,7,10.179529027745396,208,2004-01-15,2007-02-21,12,https://github.com/apache/logging-log4net
stdcxx,6043082.293008385,2214,150,2009-03-27 15:41:56,-239,26,PRs missing,1,False,1,Commits or Issues or PRs missing,2,0,,PRs missing,,PRs missing,39,2914,0.050818598559266535,85.06,36,3,10,16,15.275858512942147,356,2005-05-19,2007-11-14,12,https://github.com/apache/stdcxx
awf,307880.1031494253,775,217,2011-12-04 19:45:29,0,11,0,1,True,0,15,1,84,,-1,,27485,20,68,0.22739018087855298,0.0,0,0,0,1,0.0,574,2011-07-08,2012-09-16,12,https://github.com/valr/awf
Agila-Theme,5486906.133333334,0,554,2016-02-12 16:10:05,0,50,0,1,True,0,0,0,0,,-1,,793,20,10,0.0,0.0,0,0,8,0,87.26370712513899,22,2004-09-29,2006-12-05,12,https://github.com/arvi/Agila-Theme
SerializerTests,91721.18181818182,0,170,2017-04-13 19:06:57,0,22,0,1,False,0,0,0,0,,-1,,51166,22,81,0.0,0.0,2,0,0,1,11.027686532144534,196,2010-09-21,2011-06-30,12,https://github.com/Alois-xx/SerializerTests
incubator-retired-amaterasu,8753167.2676,123,139,2017-09-27 20:52:34,-73,27,-1,2,False,3,24,9,426,,8382,,65317,98,715,0.0023589963542783618,22.69,2,0,0,1,16.62093296746374,154,2017-09-07,2019-09-18,12,https://github.com/apache/incubator-retired-amaterasu
incubator-ariatosca,2021894.153536083,1977,103,2016-08-28 07:00:07,15,47,-26,2,False,-5,46,14,13,,76543,,46687,39,166,0.05902578796561605,57.47,25,0,0,0,4.990767080900334,85,2016-08-27,2018-07-01,12,https://github.com/apache/incubator-ariatosca
axion,6258837.837991734,0,130,2022-04-21 15:19:36,0,74,0,2,False,0,0,0,0,,-1,,99,8,15,1.0435967302452316,0.0,1,0,0,0,11.00244498777506,70,2003-12-19,2006-01-23,12,https://github.com/qantra-io/axion
incubator-BlueMarlin,49379.07142857143,45,11,2020-07-20 15:22:01,-27,7,7,1,False,2,10,4,0,,-1,,40707,86,119,0.0,70.99,22,1,0,9,29.69393574551676,229,2020-06-09,2022-03-05,12,https://github.com/apache/incubator-BlueMarlin
incubator-retired-Blur,4521682.770293652,1651,100,2014-05-30 07:00:06,380,34,0,1,True,-13,73,23,0,,-1,,3881,156,5120,0.0038594124700239807,14.41,29,2,15,38,32.243305862685865,196,2012-07-24,2017-06-22,12,https://github.com/apache/incubator-retired-Blur
incubator-retired-cmda,811719.8195,71,5,2019-01-25 14:12:13,44,3,PRs missing,1,False,-3,Commits or Issues or PRs missing,4,0,,PRs missing,,PRs missing,8,194,4.965325477085023e-05,3.6,0,11,11,20,83.8036014166237,696,2015-05-08,2017-02-05,12,https://github.com/apache/incubator-retired-cmda
incubator-retired-concerted,217262.16511764706,103,29,2015-10-23 07:00:05,4,7,-6,2,False,-3,11,3,0,,-1,,47918,17,24,0.05303030303030303,45.94,0,0,0,0,19.05805038335159,46,2015-10-14,2016-04-25,12,https://github.com/apache/incubator-retired-concerted
incubator-retired-corinthia,915542.6232045457,221,39,2014-12-18 08:00:05,86,7,PRs missing,2,False,1,Commits or Issues or PRs missing,2,0,,PRs missing,,PRs missing,156,292,0.0008123476848090983,166.51,9,7,12,19,21.299177894907267,590,2014-12-08,2015-11-19,12,https://github.com/apache/incubator-retired-corinthia
incubator-retired-Cotton,2115615.502,18,206,2015-08-01 07:00:05,21,24,PRs missing,1,False,-1,Commits or Issues or PRs missing,0,0,,PRs missing,,PRs missing,19,37,0.03314917127071823,49.07,3,0,0,2,3.0303030303030303,248,2015-06-01,2015-12-01,12,https://github.com/apache/incubator-retired-Cotton
incubator-Crail,1002336.1974666663,329,344,2017-11-30 08:00:09,15,50,0,1,True,-2,34,13,0,,26,,64115,65,373,0.03817365269461078,2.11,18,1,1,3,17.75792837826764,192,2017-11-01,2022-06-20,12,https://github.com/apache/incubator-Crail
incubator-DataLab,16784897.1,55,365,2019-01-11 18:39:39,306,59,3,6,False,-7,67,60,2464,,4465,,60314,824,13306,0.0,9.02,43,2,7,16,32.43964983641347,292,2018-08-20,2023-08-17,12,https://github.com/apache/incubator-DataLab
incubator-retired-Edgent,1980720.908269972,2031,570,2016-03-10 08:00:06,447,140,-121,2,False,-16,67,26,0,,-1,,30009,177,1228,0.00448715403248223,69.01,14,1,1,6,7.370239368265197,430,2016-02-29,2019-11-20,12,https://github.com/apache/incubator-retired-Edgent
incubator-retired-Gearpump,747920.0069191175,2098,687,2016-04-13 07:00:08,39,93,-29,3,False,-7,63,19,0,,-1,,40590,526,1761,0.00637085557898515,25.16,14,0,0,3,3.010179562235135,153,2016-03-08,2018-09-19,12,https://github.com/apache/incubator-retired-Gearpump
incubator-retired-Gossip,3350083.1934470586,562,608,2016-05-28 07:00:05,41,114,-9,2,True,-7,57,16,0,,-1,,34730,26,184,0.015492957746478873,60.95,1,0,0,0,7.396449704142012,62,2016-04-28,2018-08-21,12,https://github.com/apache/incubator-retired-Gossip
incubator-retired-HORN,1318969.9274137933,215,76,2015-09-18 07:00:05,19,18,-8,1,False,-3,21,6,0,,-1,,10730,20,20,0.058091286307053944,3.61,3,0,0,0,35.95406360424028,56,2015-09-04,2017-07-13,12,https://github.com/apache/incubator-retired-HORN
incubator-retired-HTrace,950294.8571021509,2304,290,2015-04-22 07:00:05,112,82,0,2,True,-6,48,12,0,,-1,,44448,117,548,0.06681112314915132,24.41,41,1,6,4,49.915839988539915,285,2014-11-11,2018-04-11,12,https://github.com/apache/incubator-retired-HTrace
incubator-retired-hdt,3467137.7899038466,221,24,2013-01-05 08:00:24,14,10,0,1,False,-1,16,4,0,,-1,,-1,9,126,0.0005319738446193062,0.0,7,0,0,4,31.594267801164353,129,2012-11-09,2014-12-02,12,https://github.com/apache/incubator-retired-hdt
incubator-Heron,3300264.525210084,1256,7891,2015-09-25 16:09:24,439,599,-270,6,False,-22,115,85,752,,47009,,53960,1125,5010,0.0,38.23,45,1,2,12,19.30285821122251,242,2017-06-23,2023-01-18,12,https://github.com/apache/incubator-Heron
incubator-Hivemall,8843883.480771245,819,738,2016-09-15 07:00:08,78,118,-8,1,True,-4,60,25,0,,-1,,19734,355,1744,0.004009401354901148,28.18,45,0,3,12,27.213376139277326,138,2016-09-13,2022-09-01,12,https://github.com/apache/incubator-Hivemall
juice,6750726.324873096,0,6368,2011-10-08 03:14:11,0,216,0,3,False,0,0,0,94,,-1,,72915,198,425,0.0,176.49,6,0,0,0,0.0,46,2004-04-05,2007-10-18,12,https://github.com/Automattic/juice
kabuki,2332527.9,0,169,2011-04-05 20:40:01,0,33,0,1,True,0,0,0,0,,-1,,78819,9,642,0.0,55.41,4,0,0,2,3.036144578313253,146,2006-01-26,2006-06-24,12,https://github.com/hddm-devs/kabuki
kalumet,1541798.81116,92,21,2011-11-06 07:00:10,56,7,0,2,True,-2,10,3,0,,-1,,-1,2,192,0.0017554125219426564,1.01,39,1,7,63,37.65421472427842,547,2011-09-20,2015-11-01,12,https://github.com/apache/kalumet
kato,7279704.277777778,0,102,2014-01-11 00:30:28,0,26,0,1,True,0,0,0,17,,-1,,45185,14,60,0.0,0.0,4,0,0,1,10.593052436930392,223,2008-11-06,2012-08-01,12,https://github.com/DavidRogers/kato
kitty,134491.76710684274,0,46617,2016-10-16 14:48:28,0,923,0,1,False,0,0,0,0,,-1,,59775,59,14372,0.0,4.4,0,10,30,62,2.8500464320985834,524,2010-10-03,2012-10-19,12,https://github.com/kovidgoyal/kitty
incubator-retired-MRQL,346658.7300294118,420,51,2015-04-18 07:00:05,10,17,0,1,True,-2,20,4,0,,-1,,78568,5,164,0.029641185647425898,11.46,16,0,0,3,16.78808307056649,140,2013-03-13,2017-08-17,12,https://github.com/apache/incubator-retired-MRQL
incubator-marvin,Issues missing,Issues missing,237,2018-09-10 02:27:54,13,35,0,3,False,-5,Commits or Issues or PRs missing,20,113,,-1,,62114,141,448,Issues missing,26.73,4,0,0,0,57.36774344569288,87,2018-08-21,2023-03-07,12,https://github.com/apache/incubator-marvin
incubator-Milagro,1805533.4,32,96,2016-02-05 08:00:06,7,12,0,1,True,-6,24,21,46,,0,,15603,140,96,0.0,0.0,5,0,4,0,60.95774647887324,76,2015-12-21,2024-03-21,12,https://github.com/apache/incubator-Milagro
incubator-Myriad,5416660.542429188,919,379,2015-04-04 07:00:05,62,73,0,3,True,-11,85,40,17,,40874,,10142,160,294,0.01335113484646195,16.57,7,0,2,1,9.67164868140112,125,2015-03-01,2020-01-24,12,https://github.com/apache/incubator-Myriad
NPanday,14766849.694194756,1046,44,2010-09-18 07:00:08,66,16,0,3,True,-3,65,7,0,,-1,,40419,109,2021,0.015417028961273494,26.47,43,0,5,14,15.715368785876747,212,2010-08-13,2015-02-08,12,https://github.com/apache/NPanday
incubator-retired-OpenAz,6699475.030000001,33,61,2015-04-11 07:00:06,-14,27,0,2,False,5,16,3,0,,-1,,38646,4,68,0.0,122.04,12,7,6,32,18.357226748196343,463,2015-01-20,2016-08-26,12,https://github.com/apache/incubator-retired-OpenAz
incubator-pagespeed-ngx,968048.6223300971,1960,9104,2012-06-23 18:30:14,12,362,-6,2,True,-2,75,10,6,,27452,,69674,218,5893,0.0,18.44,10,1,1,3,1.2067039106145252,238,2017-09-30,2023-03-17,12,https://github.com/apache/incubator-pagespeed-ngx
PhotArk,1275150.7811744187,445,27,2010-08-12 03:32:41,19,7,0,1,True,-2,28,5,0,,-1,,21040,3,411,0.011805998723675814,5.97,9,0,0,0,12.169826608329283,84,2008-08-19,2012-12-29,12,https://github.com/apache/PhotArk
incubator-retired-Pirk,459950.6767878788,526,140,2016-06-19 07:00:06,229,26,-87,1,False,-6,25,6,0,,-1,,39786,76,219,7.052426831071627e-05,30.61,2,0,0,7,10.272678185745141,184,2016-06-17,2017-04-17,12,https://github.com/apache/incubator-retired-Pirk
incubator-retired-Provisionr,2026989.1019736845,188,20,2013-06-12 07:00:18,6,10,PRs missing,1,False,-1,Commits or Issues or PRs missing,1,0,,PRs missing,,PRs missing,26,325,0.0037344398340248964,51.75,2,0,0,0,4.443282801881861,54,2013-03-07,2013-11-22,12,https://github.com/apache/incubator-retired-Provisionr
incubator-retired-Quickstep,2337116.0478026313,1007,250,2016-04-14 07:00:07,335,62,-38,1,False,-28,66,41,0,,-1,,81980,619,781,0.0023319730157408177,34.42,12,1,9,46,18.41480778357855,405,2016-03-29,2018-12-01,12,https://github.com/apache/incubator-retired-Quickstep
incubator-retired-Ripple,1882096.3603880606,295,401,2013-04-08 07:20:21,51,59,2,2,False,-1,122,26,0,,-1,,39544,138,1006,0.008267090620031796,47.79,11,0,1,0,18.395158909770736,99,2012-10-16,2015-12-06,12,https://github.com/apache/incubator-retired-Ripple
incubator-S2Graph,893649.1321401881,1248,607,2016-01-08 08:00:06,39,71,-26,1,False,-8,46,18,0,,-1,,65006,165,1527,0.0031858161922570815,23.31,35,0,0,5,14.618882535680518,147,2015-11-29,2020-11-29,12,https://github.com/apache/incubator-S2Graph
incubator-retired-S4,3399857.8829481476,757,100,2012-01-13 08:00:11,116,18,0,1,False,-7,50,15,0,,-1,,49954,163,542,0.0026980439181593344,42.98,2,0,0,0,5.2032201060278815,73,2011-09-26,2014-06-19,12,https://github.com/apache/incubator-retired-S4
incubator-SAMOA,3646513.6635942035,626,600,2015-01-27 08:00:05,16,108,-16,1,True,-2,63,25,0,,-1,,12867,23,134,0.00611974859411181,9.26,34,0,1,3,15.059015059015058,118,2014-12-15,2021-03-11,12,https://github.com/apache/incubator-SAMOA
Sirona,137932.09630188678,199,273,2013-10-24 07:00:14,258,55,-1,1,True,-3,19,5,0,,-1,,10388,82,829,0.004084609773887673,15.42,33,1,6,7,3.6123853211009176,154,2013-10-15,2017-07-03,12,https://github.com/apache/Sirona
incubator-retired-Slider,1102097.0148664808,6024,229,2014-05-22 07:00:07,330,73,0,1,False,-8,122,20,0,,-1,,4634,205,2508,0.0381253035454104,58.08,37,1,7,13,10.035027765912004,260,2014-04-29,2018-05-24,12,https://github.com/apache/incubator-retired-Slider
socialsite,Issues missing,Issues missing,12,2010-01-10 17:18:30,0,2,PRs missing,1,False,0,Commits or Issues or PRs missing,2,0,,PRs missing,,PRs missing,2,214,Issues missing,10.52,1,0,1,0,13.401129943502825,95,2009-05-08,2010-10-17,12,https://github.com/ananthakumaran/socialsite
incubator-spot,25025814.591078702,1104,920,2016-09-27 07:00:07,230,224,-1,3,True,-15,164,61,0,,74344,,70012,269,643,0.003248457802861268,11.03,21,0,1,3,33.12075186708064,138,2016-09-23,2023-03-17,12,https://github.com/apache/incubator-spot
stonehenge,11605642.9375,0,128,2018-06-02 20:43:24,0,6,0,1,False,0,0,0,612,,0,,33948,158,494,0.0,0.0,0,0,0,0,0.0,0,2008-11-19,2011-07-05,12,https://github.com/druidfi/stonehenge
tsik,84262.0,3,0,2015-05-23 05:12:29,0,0,PRs missing,0,True,0,Commits or Issues or PRs missing,0,0,,PRs missing,,PRs missing,1,1,0.0,0.0,0,0,0,0,NaN,0,2005-05-17,2006-03-21,12,https://github.com/grnq/tsik
incubator-retired-tamaya,4928680.0959913805,2378,124,2014-11-21 08:00:09,324,36,-5,1,False,-10,59,21,0,,3294,,31226,44,1589,0.012712975098296199,117.13,4,0,0,0,10.370511841100077,64,2014-11-14,2020-04-30,12,https://github.com/apache/incubator-retired-tamaya
tashi,17145295.379666667,67,28,2012-07-11 07:00:13,-86,10,0,2,False,1,13,1,0,,-1,,-1,6,557,0.010778443113772455,0.0,3,1,0,2,12.309175638759442,594,2008-09-04,2012-10-02,12,https://github.com/apache/tashi
incubator-taverna-language,17886872.34138368,744,70,2015-02-18 08:00:05,56,26,0,2,True,-3,67,15,0,,-1,,56304,242,3367,0.041748406081412455,68.17,29,0,2,6,6.384852487890797,195,2014-10-20,2020-02-20,12,https://github.com/apache/incubator-taverna-language
incubator-Tuweni,23168823.115942027,274,413,2019-03-29 19:02:36,121,75,-2,1,False,-7,45,30,18,,0,,44633,114,1554,0.0,1480.21,22,0,2,13,22.019441016648265,310,2019-03-25,2023-07-29,12,https://github.com/apache/incubator-Tuweni
incubator-warble-server,Issues missing,Issues missing,4,2018-06-14 13:38:07,84,2,PRs missing,1,False,-1,Commits or Issues or PRs missing,1,0,,PRs missing,,PRs missing,4,80,Issues missing,0.0,8,0,2,1,14.113740141137402,129,2018-06-11,2020-11-29,12,https://github.com/apache/incubator-warble-server
incubator-retired-Wave,5806070.629273417,1482,515,2013-12-17 08:00:14,1,95,0,1,False,-1,120,22,0,,-1,,70961,89,1065,0.0017048343519137014,38.81,37,2,7,13,5.090168432213242,397,2010-12-04,2018-01-15,12,https://github.com/apache/incubator-retired-Wave
incubator-retired-Weex,973964.6311881188,3184,29346,2017-01-06 08:00:06,1653,1816,10,2,False,-62,547,241,1284,,53764,,75674,1688,10419,0.0,3.72,7,12,47,31,9.752025071498297,2394,2016-11-30,2021-05-12,12,https://github.com/apache/incubator-retired-Weex
incubator-batchee,Issues missing,Issues missing,47,2013-11-05 08:00:13,40,19,PRs missing,1,True,-3,Commits or Issues or PRs missing,8,0,,PRs missing,,PRs missing,14,267,Issues missing,34.75,29,0,1,3,8.251732233865887,126,2013-10-03,2019-12-10,12,https://github.com/apache/incubator-batchee
iotdb,1025551.7056,244,9638,2018-11-24 21:29:17,-339,974,PRs missing,15,False,20,Commits or Issues or PRs missing,46,0,,PRs missing,,PRs missing,2719,13733,0.0,64.14,0,7,32,109,18.0880928436133,669,2018-11-18,2020-09-18,12,https://github.com/apache/iotdb
kvrocks,1092952.5366726296,1617,7192,2019-08-15 06:04:51,12,436,PRs missing,2,False,-3,Commits or Issues or PRs missing,38,0,,PRs missing,,PRs missing,453,2282,0.0,69.73,7,3,7,19,8.963407595521183,343,2022-04-23,2023-07-21,12,https://github.com/apache/kvrocks
Ratis,Issues missing,Issues missing,2871,2017-01-31 08:00:07,-62,409,PRs missing,2,False,9,Commits or Issues or PRs missing,36,0,,PRs missing,,PRs missing,156,2116,Issues missing,49.82,11,0,1,2,4.234929359123419,108,2017-01-03,2021-02-17,12,https://github.com/apache/Ratis
TrafficServer,9228386.34092171,0,4290,2009-10-31 08:00:10,-212,782,0,10,False,9,12,0,9263,,22910,,44150,1076,20497,0.0,29.57,39,1,43,5,8.03715528392061,178,2009-07-13,2010-04-21,12,https://github.com/apache/TrafficServer
Wicket,Issues missing,Issues missing,1839,2009-05-21 01:51:51,498,391,PRs missing,5,False,2,Commits or Issues or PRs missing,0,0,,PRs missing,,PRs missing,419,33986,Issues missing,74.18,38,1,8,16,4.351465496467843,203,2006-08-28,2007-06-20,12,https://github.com/apache/Wicket
Wink,Issues missing,Issues missing,65,2009-07-10 08:00:18,244,25,PRs missing,2,True,-7,Commits or Issues or PRs missing,11,0,,PRs missing,,PRs missing,43,922,Issues missing,106.63,37,3,0,9,19.861839086012417,338,2009-05-27,2012-12-19,12,https://github.com/apache/Wink
Wookie,Issues missing,Issues missing,21,2014-02-03 08:00:07,-43,9,PRs missing,1,True,2,Commits or Issues or PRs missing,5,0,,PRs missing,,PRs missing,217,1838,Issues missing,23.02,38,0,6,7,31.58993306302632,125,2009-07-17,2012-11-22,12,https://github.com/apache/Wookie
XMLBeans,Issues missing,Issues missing,165,2009-08-06 08:06:50,-281,63,0,2,False,-1,Commits or Issues or PRs missing,1,0,,-1,,50460,231,1953,Issues missing,107.43,0,16,20,55,9.475493274283636,434,2003-07-30,2004-06-23,12,https://github.com/apache/XMLBeans
cTAKES,Issues missing,Issues missing,91,2022-11-29 13:43:35,0,9,PRs missing,1,False,0,Commits or Issues or PRs missing,0,0,,PRs missing,,PRs missing,13,104,Issues missing,5.02,0,14,19,88,42.343942459968325,833,2012-06-11,2013-03-20,12,https://github.com/apache/cTAKES
geronimo-yoko,Issues missing,Issues missing,18,2009-07-01 08:14:50,0,14,0,2,True,0,Commits or Issues or PRs missing,0,0,,-1,,23,11,336,Issues missing,44.29,15,7,18,31,34.67009396113031,421,2006-01-31,2007-12-17,12,https://github.com/apache/geronimo-yoko
ZetaComponents,Issues missing,Issues missing,106,2011-03-06 08:00:07,58,16,0,1,False,-2,Commits or Issues or PRs missing,5,0,,-1,,56099,1334,6522,Issues missing,147.84,11,2,17,55,29.035284446787408,260,2010-05-21,2012-04-20,12,https://github.com/apache/ZetaComponents
Zipkin,Issues missing,Issues missing,36771,2012-06-06 18:26:16,-81,3075,PRs missing,1,False,6,Commits or Issues or PRs missing,8,0,,PRs missing,,PRs missing,797,4191,Issues missing,97.77,29,0,0,1,3.8971845961814062,141,2018-08-29,2019-06-19,12,https://github.com/apache/Zipkin
incubator-retired-iota,Issues missing,Issues missing,99,2016-02-06 08:00:06,1,33,PRs missing,2,False,-1,Commits or Issues or PRs missing,11,0,,PRs missing,,PRs missing,37,155,Issues missing,76.0,2,0,0,0,15.654688145394465,43,2016-01-20,2018-02-15,12,https://github.com/apache/incubator-retired-iota
streams,Issues missing,0,197,2014-03-18 07:00:06,113,47,15,1,False,-6,36,29,884,,2854,,52879,230,1804,0.0,27.44,33,0,2,1,31.99697632353338,112,2012-11-20,2017-07-19,12,https://github.com/apache/streams
YuniKorn-core,Issues missing,Issues missing,Repo info missing,Repo info missing,23,Repo info missing,PRs missing,4,False,1,Commits or Issues or PRs missing,25,0,,PRs missing,,PRs missing,121,938,Issues missing,189.87,34,0,4,0,3.1213789107763614,92,2020-01-21,2022-03-16,12,https://github.com/apache/YuniKorn-core
Zeppelin,Issues missing,Issues missing,Repo info missing,Repo info missing,169,Repo info missing,PRs missing,5,False,29,Commits or Issues or PRs missing,69,0,,PRs missing,,PRs missing,1282,5864,Issues missing,35.4,20,3,8,23,16.59668652149855,455,2014-12-23,2016-05-18,12,https://github.com/apache/Zeppelin
jUDDI,Issues missing,Issues missing,Repo info missing,Repo info missing,-25,Repo info missing,0,2,False,1,Commits or Issues or PRs missing,0,0,,-1,,84452,173,3043,Issues missing,16.47,24,5,31,24,51.4072461514539,439,2003-09-15,2004-03-17,12,https://github.com/apache/jUDDI
jclouds,Issues missing,Issues missing,Repo info missing,Repo info missing,4,Repo info missing,PRs missing,3,False,0,Commits or Issues or PRs missing,0,0,,PRs missing,,PRs missing,538,12101,Issues missing,79.03,12,4,1,16,11.556166485518828,210,2013-04-29,2013-10-16,12,https://github.com/apache/jclouds
NetBeans,2133789.239591516,0,6027,2017-09-01 07:00:11,-241,835,159,2,False,32,150,97,5061,,72166,,5772,1584,10109,0.0033561969508432224,32.87,0,50,523,1844,26.921600313324483,2498,2016-10-01,2019-04-17,12,https://github.com/apache/NetBeans
openoffice,Issues missing,Issues missing,2158,2013-11-13 08:00:13,-1056,308,0,2,False,14,Commits or Issues or PRs missing,11,4061,,53896,,34837,475,17091,Issues missing,5.69,0,50,179,650,18.55635109421168,2010,2011-06-13,2012-10-17,12,https://github.com/apache/openoffice
PLC4X,11618259.974489795,0,2796,2017-12-20 08:00:09,223,390,10,2,False,-1,26,8,3669,,3940,,72265,395,8525,0.0011259210199519828,18.03,0,50,63,531,17.64623854007044,5637,2017-12-18,2019-04-17,12,https://github.com/apache/PLC4X
ODFToolkit,Issues missing,Issues missing,94,2012-07-28 07:00:12,1014,24,0,1,True,-3,Commits or Issues or PRs missing,10,0,,-1,,-1,120,1200,Issues missing,13.97,30,2,17,23,63.75281461095822,259,2011-08-01,2018-11-27,12,https://github.com/apache/ODFToolkit
incubator-NuttX,1342959.747826087,2884,6071,2019-12-14 23:27:55,-222,1059,261,6,False,25,438,248,2067,,45510,,67554,6816,46970,0.0,0.02,0,50,452,1230,36.079517770384086,1513,2019-12-09,2022-11-17,12,https://github.com/apache/incubator-NuttX
